4.722149421330935581e+01,5.374666841995769317e+01,8.663678299622014833e+01
9.488512054045638422e+01,8.306331952521699691e+01,4.541107435338143716e+01
8.252790781641874673e+01,7.299443089069755786e+01,3.887223844042944165e+01
5.264411198831646743e+01,6.716654472138056065e+01,3.345115860474374614e+01
6.654431672492253824e+01,6.470276467135313681e+01,4.063079531182291504e+01
5.247113765178423250e+01,1.656008867608583301e+01,6.381905997676493314e+01
8.505531035295622644e+01,8.991166138229300486e+01,2.599178856192602183e+01
7.578931043948156798e+01,7.087516124749825508e+01,3.179205677703919619e+01
7.292706140835859685e+01,9.269419097466007429e+01,2.465789973621430420e+01
7.717495225239382250e+01,1.066108176205350588e+01,7.739686564698374127e+01
7.263433308086185036e+01,4.395486737164190316e+01,6.903497893260163210e+01
5.025553936232662977e+01,1.453071603349307850e+01,1.150707852430020495e+01
1.087643547566530060e+02,5.387299950485852662e+01,4.647757490065914965e+01
1.067215466716673689e+02,7.925874308136127411e+01,3.527779718022984667e+01
4.032037262013133727e+01,8.021927547938693692e+01,1.243584604966417828e+01
9.139020474219356061e+01,5.362051207309473000e+01,5.090620118792955395e+01
7.354423878865799225e+01,5.821533739532853957e+01,3.675182453433594532e+01
5.755934153172912460e+01,4.364178474295652421e+01,6.990704469837174884e+01
6.363305014544867788e+01,7.794216023675892302e+01,5.547793668596189320e+01
9.940840046422488285e+01,2.484236184111156831e+01,7.804700351311873874e+01
6.101909480702786936e+01,9.142326120860175820e+01,4.138846484576205143e+01
4.915087359975229475e+01,4.683305526054577683e+01,2.400616745861395174e+01
7.820370845643972757e+01,6.546355557748414356e+01,4.616458789292298093e+01
3.738799887280563894e+01,6.173392439516554475e+01,7.774722406810673192e+01
7.695170636275564391e+01,7.157937542080354376e+01,2.994984333539725441e+01
6.895819859651496131e+00,1.245037632724127974e+01,2.537699779786175469e+01
6.778261905930752107e+01,4.480813907919283423e+01,2.496432513656080587e+01
8.278455081486976042e+01,7.044224434561378700e+01,4.679565185862774968e+01
8.972585193395281067e+01,5.396395592593381707e+01,4.730152933387321923e+01
7.636155577925489979e+01,4.852119526817033091e+01,3.882783771514724691e+01
5.790875343901512906e+01,4.276955536585392537e+01,4.616141681584969092e+01
1.028571127170013995e+02,8.347950665733465314e+01,6.415643426404078298e+01
8.367630261973124561e+01,6.327741426614860387e+01,2.968487495109721053e+01
6.155028282870023304e+01,1.029763073475635338e+02,5.340527138128264539e+01
8.873800524431760550e+01,7.726344485988984445e+01,4.559421479442920599e+01
9.458434039488236067e+01,6.321364030611670870e+01,3.441010131734326194e+01
2.736748902654081661e+01,7.868267359249534820e+01,5.887201371023476781e+01
5.630371885590766112e+01,3.591612094801041621e+01,5.321066698605571332e+01
7.939524148465412168e+01,6.716080600414666435e+01,3.412010239366286868e+01
9.080492299280231805e+01,7.204627191022051136e+01,4.588253343538413986e+01
2.211812292579725181e+01,1.062486215372391030e+01,4.341225013745557249e+01
7.577714338043439568e+01,7.551845286840207905e+01,5.527423436470635920e+01
1.030750201200764025e+02,6.840931865502861342e+01,4.734659947738915520e+01
6.005142240114191310e+01,2.255256300344618126e+01,3.997124524711293247e+01
7.271776366815842607e+01,5.195284694706040796e+01,6.384149308158605152e+01
9.734119162035852924e+01,7.600647797498906755e+01,4.374085973764335478e+01
3.513751885424809984e+01,4.133314562546348725e+01,8.352419603938008663e+01
8.012214503835819812e+01,4.664665319429654744e+01,3.855240770911743198e+01
1.420130544742466583e+01,7.546114826948605980e+01,4.207918551904619875e+01
7.443953925990447829e+01,7.088788682098470417e+01,4.997256204322309969e+01
6.013965719140402655e+01,3.366472318281346787e+01,2.342655278802332930e+01
6.898505909653491130e+01,7.403975247206861354e+01,2.207980361176959150e+01
9.530631815108014848e+01,6.970849729895910230e+01,5.359561456924284784e+01
9.663242450103291503e+01,3.991427613490537851e+01,5.730653229295872109e+01
7.880093633082096005e+01,6.392130612967104497e+01,5.520328779702877142e+01
9.239951641988432129e+01,8.453439686600323455e+01,3.906077292121884170e+01
4.931587940067062448e+01,3.683505642159799720e+01,4.799019052947753039e+01
8.580826955554047686e+01,4.695332910001218352e+01,2.463893816622945465e+01
7.645796047207379331e+01,6.895270242259894644e+01,2.307229282409417692e+01
4.450163324528192277e+01,6.936809824394265434e+01,9.735895014522697011e+00
4.540256954479239937e+01,5.747617167504085245e+01,9.501917354210151245e+01
6.798426345431681739e+01,6.539659307205509720e+01,5.334207129797675151e+01
7.802734104976126162e+01,7.276739211631867477e+01,4.003889937897280760e+01
7.580630438329393428e+01,5.737847383753917541e+01,8.047987154325060999e+01
6.906116338821647105e+01,9.545013403653922524e+01,3.596784734942436046e+01
1.004253164204595521e+02,6.463309148084394451e+01,3.115664782154170709e+01
7.835512954078029679e+01,6.022790039362986647e+01,4.566241644419089596e+01
6.101827398925875201e+01,6.415529650346566370e+01,2.656138785799888069e+01
7.541004229445475460e+01,8.238565057109200040e+01,3.666222494907479046e+01
9.144419301611038975e+01,8.313096868392719330e+01,5.329878651581276472e+01
4.789540156555400330e+01,4.939672168865135404e+01,2.395194169547682606e+01
7.799452159026536435e+01,3.707686233494003147e+01,7.008510303545286035e+01
5.877385102669128258e+01,6.973192667243667131e+01,5.077226247031278206e+01
8.305760325531798571e+01,6.542879423734626698e+01,9.976152618847723375e+01
8.930274386488039795e+01,6.649380212623026409e+01,5.948569192773279468e+01
6.884102195121070622e+01,6.741414028245125678e+01,3.934141499226031868e+01
8.468626772786269896e+01,9.224545638750936405e+01,2.055151922758861716e+01
3.802861207546953892e+01,7.370481200973259206e+01,2.372836407195027064e+01
7.521492260344948022e+01,7.225711312392876096e+01,5.227956094228039063e+01
9.502080773120840718e+01,6.517922952429078975e+01,3.850616648619204341e+01
9.520619974150436349e+01,6.146427130463450084e+01,4.603227761401686280e+01
3.145248146482544627e+01,8.572255059427523349e+01,6.478639388371567520e+01
6.758989060656780623e+01,7.127188021182256250e+01,1.779161535839171648e+01
8.598297491637453049e+01,5.956945037792596054e+01,5.118227903556046243e+01
3.619203190038977880e+01,9.757340846818584623e+01,5.297594307701159266e+01
7.828934638265120327e+01,7.451033102780033346e+01,2.377567278545060603e+01
5.090098425570081986e+01,4.230096770775716664e+01,1.015065809675746777e+01
8.232973799622334354e+01,7.365856732800578754e+01,4.493210708844833334e+01
5.007754129803203824e+01,2.172784377704670078e+01,6.613156291808761011e+01
8.495450360776926857e+01,2.745870387066567986e+01,5.376689440630180883e+01
6.654004495234106287e+01,6.412274520625764751e+01,9.499288770433739870e+00
1.049974401282583898e+02,8.180100806877312891e+01,3.406924449276314704e+01
7.426623317347234376e+01,2.437959129385505719e+01,4.336772880653712292e+01
7.857326429391437728e+01,8.787361840654932621e+01,6.200555631885121244e+01
6.849134972539073374e+01,3.025143302289472658e+01,3.667420666245116223e+01
7.389134386224637296e+01,6.219177969203420986e+01,3.614412406522968979e+01
5.688124513986608832e+01,6.890390079514375543e+00,6.183128167613672588e+01
5.764978577102015578e+01,7.391503823595252243e+01,3.942732565500043052e+01
9.819346764318358112e+01,9.037260212558324213e+01,2.727259871096917720e+01
7.925409075540815707e+01,5.680111066509317652e+01,2.294452544708679298e+01
8.705044934960716319e+01,8.740470318619735224e+01,2.274603921916052229e+01
7.352764934207185377e+01,5.631824145601244425e+01,3.828330346434513842e+01
5.135130317790984833e+01,8.448552283183225597e+01,6.879493391966211391e+01
7.050613354093853502e+01,7.692608469321412201e+01,4.171732744606694610e+01
7.296170730661275172e+01,6.361129527942260609e+01,5.233380604071150088e+01
6.120352939476794063e+01,3.369766697423870028e+01,7.187263890166681790e+01
7.260297975607630860e+01,5.741842692243660196e+01,1.608427236297974972e+01
6.182526140573499163e+01,6.806518708800209083e+01,5.556093150059886199e+01
8.391067692345069418e+01,2.869021093952354207e+01,3.289962978991937348e+01
9.672721308845029853e+01,6.947372476959475307e+01,5.917535520656158354e+01
7.354252927503587500e+01,5.036068997835022287e+01,5.556272870960111732e+01
9.378646050319110827e+01,8.839308304807708794e+00,3.752922978152379585e+01
7.263734779169627132e+01,8.998351464461457283e+01,6.433016939188726724e+01
9.811124372002855409e+01,5.994554019371342690e+01,7.555016579967892199e+01
8.744989329215106011e+01,8.876402410988974623e+01,2.572807306239607783e+01
6.883704425357643686e+01,4.571543487964554231e+01,2.569549263804486472e+01
8.033169059335848772e+01,6.842817256025061567e+01,3.859269531398745556e+01
6.900199681407664798e+01,6.318725537959410588e+01,4.137904869077608083e+01
9.356653885389802383e+01,8.001911676789929118e+01,2.768322706933913224e+01
8.204515911947315487e+01,8.479125010317359568e+01,2.817570200100748679e+01
5.625273608486823917e+01,1.133946637482987114e+02,2.788929052369570627e+01
7.388956401306096211e+01,5.950443217365423010e+01,4.439932452162112497e+01
6.848983901821877396e+01,3.109285805373159661e+01,3.192187417629339308e+01
5.746428418787962045e+01,8.026152591122055924e+01,4.072036291874560021e+01
9.348181102544144494e+01,7.838326061973691594e+01,2.805269319065306632e+01
7.183101570043078254e+01,6.934293528204055690e+01,4.835037146757762372e+01
5.944513252622171251e+01,4.462939043210663925e+01,5.712397802965054439e+01
6.633041242954845984e+01,5.131710109567690381e+01,1.686101090332670793e+01
6.932087089834246285e+01,6.850310267052773838e+01,4.565570943884090127e+01
8.766076205968360568e+01,3.136125586285251998e+01,8.633281049199248969e+01
7.918992953658398903e+01,6.331025559845908646e+01,4.853581438500512490e+01
7.800538316789389626e+01,7.647561343743626594e+01,5.045736276629220640e+01
6.789236747385236015e+01,8.518834362169390317e+01,2.918904849954509118e+01
7.658403809977390608e+01,5.998573834889390355e+01,1.892085825386545039e+01
9.458797725354492059e+01,9.045539340036317810e+01,4.862471744565410603e+01
6.832740331520535904e+01,1.047484001664766424e+02,3.334099018324580754e+01
4.468103744477022587e+01,6.078150093784520891e+01,5.941741207180723450e+01
8.354667629880374591e+01,1.060224965595958508e+02,6.066825560035384513e+01
5.145160025116696545e+01,3.175829085210563818e+01,4.890650982242379996e+01
5.455029120501842499e+01,1.378030050152771224e+01,5.428378366516286491e+01
9.418634055049506060e+01,6.036359837515632876e+01,5.268089261182778671e+01
3.808514439987926892e+01,4.915635961927878839e+01,6.250168727393979395e+01
6.817746714479000048e+01,6.254474163256664099e+01,3.055960525446128173e+01
5.212764557560324619e+01,8.264599259203572501e+01,5.353060707418974573e+01
6.423803474130858149e+01,7.059212171191987295e+01,4.896484610138716675e+01
4.231239058874967895e+01,8.491554013140958546e+01,5.429784047774446520e+01
7.994522586750116488e+01,6.284355588873332010e+01,4.027414222065431915e+01
7.021111122117342518e+01,7.665063710285316745e+01,5.854204994522090999e+01
3.825298397715211252e+01,3.756292488928610140e+01,6.402202762843677419e+01
8.223298885687070481e+01,6.563182319450879731e+01,6.014608884329575034e+01
4.825705920114524616e+01,4.417968156194216078e+01,7.319929640242386881e+01
9.244443598751850288e+01,8.155565606983198279e+01,3.262747074859036900e+01
4.342553550442923438e+01,5.762801631198892949e+01,4.367311404220765070e+01
5.089912677986903589e+01,3.464155181590550114e+01,5.582466029116827855e+01
9.205596862851980688e+01,7.896444372450412175e+01,3.599743280594785944e+01
1.060592558194034041e+02,8.160499648858490218e+01,3.662611826975992102e+01
7.403688346660432273e+01,5.773871205545403029e+01,3.988363775509893117e+01
6.259681855694575603e+01,5.662103192633037452e+01,2.180885004391437931e+01
1.001447829854275255e+02,8.750829569899381966e+01,3.690143062225791226e+01
6.395266472225988252e+01,5.065030096689368122e+01,1.430803810384483654e+01
2.118099722694213938e+01,5.673558411636717125e+01,4.976471921044187496e+01
8.160038621899190048e+01,4.995996488745112174e+01,7.215955608108625086e+01
5.765618085255287895e+01,5.140702941550452465e+01,1.628491257944435588e+01
8.620983288800650257e+01,7.002845454565816397e+01,5.423975237584270559e+01
7.717908759126075324e+01,5.930875831245954544e+01,4.452752701647918343e+01
5.038086015183223765e+01,7.750841684418037403e+01,2.294671354013458142e+01
3.787377249656489653e+01,-2.964482413822516094e+00,6.268159172222418363e+01
4.687097207207595773e+01,7.275752342661647276e+01,2.806887778612952999e+01
2.004115310389249771e+01,8.472825631243304656e+01,3.969315758211208589e+01
9.450773341731451183e+01,6.723056565240727878e+01,1.095511092399060828e+02
3.975221561854482388e+01,9.921973587160057662e+01,5.051442471783987997e+01
7.692037818911943248e+01,5.910606304379336962e+01,3.352746414364974470e+01
9.466253170704386832e+01,8.845295435228673853e+01,2.328813800612839202e+01
3.649830238176460284e+01,1.398361183381645958e+02,4.869094664403178285e+01
8.630506297071461574e+01,9.077682048673433712e+01,5.929583117503011636e+01
6.962667200822366453e+01,1.004597957877439427e+02,4.972310343614887529e+01
5.749423463393620892e+01,6.027689460980368352e+01,7.523316322179223903e+01
4.337280687656888034e+01,6.789416345891015681e+01,4.473662566594409640e+01
6.453796158421211260e+01,5.838475859157773584e+01,2.758038610040354399e+01
7.237179824763610725e+01,6.591105775887103846e+01,4.865639100295155117e+01
8.895242950144822203e+01,4.159545850188485616e+01,4.345250231950184627e+01
8.166243018073760140e+01,4.769988553591721825e+01,3.185054068823084350e+01
6.134020724499680455e+01,2.430010936451407844e+01,4.845020611905589192e+01
9.124963061249944474e+01,-1.569676847768005246e+01,7.616605021396128450e+01
7.698993305131983789e+01,7.313006076367233277e+01,3.052572198175870000e+01
9.409928716662129489e+01,9.493029371432882613e+01,2.779635954168510992e+01
7.523721561755644416e+01,6.221240982975690770e+01,5.226947714148523971e+01
4.637595786223995020e+01,5.571233211070718028e+01,8.717511740752712512e+01
5.164487643594083011e+01,4.011303619543242860e+01,6.600665810820582635e+01
4.972417953853125994e+01,4.830336141464424315e+01,3.986112426717108548e+01
5.048409939076000796e+01,4.745121515053158134e+01,7.356158546566096845e+01
3.116814131909871222e+01,5.133790504121517984e+01,7.915174829199759188e+01
7.594920780011135264e+01,8.680589746497182091e+01,3.882640377361819617e+01
9.142129978175694305e+01,2.616331092063484931e+01,7.176462034390917211e+01
7.604579993857078080e+01,4.142277074918840185e+01,3.046614448479665072e+01
8.430384565128449026e+01,8.728038212119970751e+01,4.704676356674713844e+01
2.695429077467569812e+01,9.987035189967627957e+01,3.958198157303240805e+01
8.191718041999304489e+01,8.257761115316765199e+01,4.605528867978117802e+01
6.626789358502469440e+01,8.503819817522918356e+01,5.901571913877707232e+01
3.665031654856414178e+01,1.345101987992590153e+01,4.184707817179838685e+01
4.314127249708360523e+01,-7.248444761436914519e+00,3.839769542935812296e+00
7.018305621117650617e+01,6.529245681515745048e+01,6.108334558741503884e+01
9.659374674174191000e+01,5.952104215911948160e+01,3.720436576253477767e+01
4.503871108620970887e+01,6.661358421481411085e+01,3.930896377480446802e+01
9.196045484482073107e+01,7.954762047304855344e+01,4.276074461790021530e+01
1.160457615899061068e+02,9.152399171292393021e+01,5.504265470944157101e+01
4.359103106810733408e+01,5.119788874331700868e+01,3.056620537705474305e+01
9.322198457580887521e+01,5.203638800701122591e+01,4.203802229412311675e+01
4.648452306353025421e+01,7.397590785667408397e+01,1.789213691053901556e+01
6.305133607347291758e+01,7.925949787016878645e+01,6.961282329970984506e+01
6.382285867962488624e+01,8.104117884840043473e+01,2.844094595612016008e+01
5.803829732171893596e+01,6.815438726488362420e+01,6.189950543262320082e+01
7.862127042529502319e+01,8.506367870470285197e+01,3.437118474075776930e+01
8.839087221793391791e+01,5.399875331902926234e+01,3.256455842831083203e+01
7.561162784987008934e+01,5.039964238360788329e+01,3.775202207269896348e+01
7.680182836160483362e+01,8.302517315417686916e+01,4.573378216002179641e+01
7.189104662480062302e+01,5.698232671089273538e+01,2.261946499121533805e+01
5.473955809794217942e+01,6.911635618070548048e+01,5.254678201166312590e+01
8.162011325378423976e+01,7.186306061612147289e+01,1.711602932207088301e+01
9.009727037324655896e+01,7.937775766517481202e+01,4.508949518263641210e+01
7.410299624912367733e+01,5.765308307579065428e+01,6.208674199236570956e+01
9.007118141082115415e+01,5.782857994254834466e+01,1.446288664809726399e+01
8.497919791173912074e+01,7.091359797189669223e+01,2.857258618190772026e+01
8.343532267588425100e+01,7.117914302542388327e+01,4.609352311404360591e+01
8.152460363944652499e+01,6.271103897326847232e+01,3.726798615198669040e+01
7.245015832753259133e+01,4.444188807307979516e+01,4.817245013037732804e+01
6.160286638362251210e+01,5.227130860823473313e+01,4.910285439796783180e+01
5.509646609058513889e+01,1.079907186004602835e+02,4.270171199528734007e+01
1.012096248474435640e+02,6.071933510655639310e+01,6.100076589180623898e+01
6.168876832170257529e+01,6.264411249221355860e+01,4.719688994471888321e+01
9.543801505394094420e+01,5.455729864377113358e+01,5.399999621288414886e+01
1.140419788264812269e+02,5.029282985148088869e+01,5.874060137871015286e+01
8.580920819683747425e+01,8.228791475362596941e+01,3.237784625948621908e+01
5.792631830268947368e+01,6.262384163088528766e+01,4.058734744702952923e+01
7.856381557728884957e+01,9.262901694781950823e+01,5.256633492924719064e+01
8.929225799798629737e+01,8.411049129045323980e+01,4.499143835684668602e+01
7.571463818315491778e+01,6.146724966071625573e+01,8.463468635453909883e+01
7.367347333121591646e+01,2.440277190492072634e+01,7.590763013224648148e+01
9.436952173256079845e+01,6.012657855462075673e+01,3.629066112993034210e+01
4.296204329749923545e+01,8.268896936283033483e+01,4.755755055129754538e+01
4.544814552204682201e+01,5.838472651073774955e+01,4.117279734074197961e+01
4.553596998229577508e+01,5.885202488855323821e+01,5.365402123772993548e+01
7.235718928791031601e+01,6.125627470322352508e+01,2.483108662251123988e+01
4.656182383794445911e+01,3.162323682406529457e+01,4.163395078408115779e+01
7.647367375721813687e+01,9.564360776934026376e+01,2.528396180444822150e+01
5.918085488329017352e+01,3.809475645653755294e+01,5.428791648302706818e+01
5.638685703565730734e+01,5.030502011289804187e+01,5.055946376907510853e+01
3.831639920749339012e+01,6.101801833015907306e+01,3.726504369753132551e+01
9.737866592034336577e+01,4.914183917058240070e+01,4.611429262593171785e+01
7.483300803528955214e+01,5.650998363136247349e+01,5.139062094266988368e+01
5.159316676545057589e+01,1.207935475569139783e+02,3.200244607451573131e+00
1.064676179820242368e+02,7.495334374610912676e+01,5.932854918190688664e+01
7.539137781085005940e+01,6.536722635358009370e+01,2.722435500868211022e+01
9.048528628116265793e+01,6.220667513336063337e+01,4.494912710011659840e+01
8.100500679331655363e+01,6.354628113934229816e+01,3.344243513176166260e+01
8.280870245210323333e+01,6.328938391624887316e+01,2.646738402032598003e+01
9.198025124349831572e+01,8.387481114981926567e+01,5.130223585761605420e+01
6.895198498055330560e+01,1.167752985512905184e+00,4.110232209510218127e+01
1.042074014673001301e+02,8.554042558928834694e+01,2.216214985476868193e+01
4.867175508244854143e+01,7.003778285129001802e+01,4.811851073416999469e+01
8.582393567083491348e+01,-1.326452614244969652e+01,3.929846743660223751e+01
6.187121457759693044e+01,6.689507133828051622e+01,8.989613919555128518e+01
1.023255615663846214e+02,8.319914673778015413e+01,4.873496619500923543e+01
8.488388232581998238e+01,8.605074444721196869e+01,3.584164451427310638e+01
9.466026011505948645e+01,3.889885030763061025e+01,2.971220713693345772e+01
8.519172133425290383e+01,7.887869019606597476e+01,3.266357412613253075e+01
9.727092948067105738e+01,7.439951055543969005e+01,4.450482437463691809e+01
2.801288669893991923e+01,5.835745706806541477e+01,4.598568835186223680e+01
3.284246075070345228e+01,6.195510396189614255e+01,6.225761477698452495e+01
8.516452150021680723e+01,6.526923849677159239e+01,5.523290770818936579e+01
1.032137960898086533e+02,9.266428444528364139e+01,2.814780999662404071e+01
6.935381544742043047e+01,5.108218945414746770e+01,3.986252982200085171e+01
8.364345236317781485e+01,8.812245746511548816e+01,3.326047436664057955e+01
8.827352401863400644e+01,4.463216540814062228e+01,2.595760516054887290e+01
5.876746695307431878e+01,7.166424300463786778e+01,3.467939973289654887e+01
7.342282082401241894e+01,3.924212935796167301e+01,7.177255607882375443e+01
7.522426361734069644e+01,9.098546366961599574e+01,3.774399434881528492e+01
7.772706561554730342e+01,1.058317034716253033e+02,4.436310348790482294e+01
9.412683831277527702e+01,4.736346832795156558e+01,3.943170071035270041e+01
8.890845927529717585e+01,7.318573342267416137e+01,4.218893858625202853e+01
5.896781559565864939e+01,1.262343327352657809e+02,6.229491100449304497e+01
7.807979593779968752e+01,8.131857202350082048e+01,4.415792121787059443e+01
7.335929054149981710e+01,5.871378578381830238e+01,4.308675057915844775e+01
7.685654646103454013e+01,8.926403495539518929e+01,3.805484202959770101e+01
5.264239117214057018e+01,1.055534906451768791e+02,5.609176198641825550e+01
8.205706722248969243e+01,6.111614586830066997e+01,3.688167688094184626e+01
9.674778700632199957e+01,6.232045891893928058e+01,3.164621534099713074e+01
7.766318679211150311e+01,6.469851240497995093e+01,2.719153483383851366e+01
9.374318762996998089e+01,6.635965371292576265e+01,3.849029437773881313e+01
6.512723071649804751e+01,3.360604488023229663e+01,3.295670001076671696e+01
6.048317012436291407e+01,2.351454855355726181e+00,8.542534467713778668e+01
