8.724027898072549192e+01,9.996983276640344229e+01,2.703960426102717918e+01,1.000000000000000000e+00
8.389025255629979938e+01,8.439594516478025810e+01,5.210396610902431291e+01,1.000000000000000000e+00
9.688832833640053366e+01,8.608617529342561170e+01,3.673757349990185617e+01,1.000000000000000000e+00
4.836834834346353063e+01,1.407933259401498560e+01,3.187873633144998919e+01,0.000000000000000000e+00
5.907807121076474033e+01,5.897675864367552379e+01,2.546108022193173426e+01,0.000000000000000000e+00
5.119966861640429556e+01,1.039280636907390658e+02,6.307740434966248699e+01,0.000000000000000000e+00
1.870629835761999260e+01,4.298061910843744471e+01,4.178889110616238156e+01,0.000000000000000000e+00
7.772338586864080412e+01,1.123662530633444305e+02,5.944075975627046660e+01,0.000000000000000000e+00
5.579547119534103672e+01,7.161369159929635941e+01,1.902252704246079418e+01,0.000000000000000000e+00
7.392481952337989526e+01,7.702671928599750117e+01,3.000402213398525220e+01,0.000000000000000000e+00
8.869187613692281502e+01,1.057862738048666529e+02,5.511360858779095651e+01,0.000000000000000000e+00
1.059885257978193067e+02,9.867812104194780431e+01,3.646645665669571201e+01,0.000000000000000000e+00
4.028813119213152305e+01,6.842384120999714980e+01,6.398977537096094181e+01,0.000000000000000000e+00
6.403465851000343889e+01,1.069930915993938925e+02,4.746042675351517914e+01,0.000000000000000000e+00
3.610405953065949092e+01,2.575636558142099375e+01,6.004534185095356946e+01,0.000000000000000000e+00
7.414261356378666790e+01,1.265845377055113090e+02,6.153380650199346746e+01,0.000000000000000000e+00
6.570130885397931308e+01,3.300829209370717621e+01,5.163736110836295268e+01,0.000000000000000000e+00
9.588928769574411604e+01,7.130413445439222642e+01,8.330312093044611288e+00,0.000000000000000000e+00
8.167370221914438844e+01,5.922755453101689227e+01,4.850922966731470609e+01,0.000000000000000000e+00
4.120552988253550097e+01,9.812364970625625915e+01,3.910755748070531013e+01,0.000000000000000000e+00
3.651977458064584425e+01,2.734219146643007292e+01,5.891620361821088636e+01,0.000000000000000000e+00
5.759075089399133418e+01,1.153524940364066396e+02,2.160690982731917131e+01,0.000000000000000000e+00
3.957933521998297266e+01,3.056640222081469815e+01,3.225458667923339107e+01,0.000000000000000000e+00
8.275637969052330334e+01,1.181569311445619803e+02,3.461903700325939326e+01,0.000000000000000000e+00
6.854570368304021599e+01,7.041141758229591119e+01,6.362587373476118557e+01,0.000000000000000000e+00
3.167988465805717624e+01,7.127215409596112750e+01,6.993885653871399199e+01,0.000000000000000000e+00
6.576820990127501432e+01,3.870425007939457629e+01,4.818557881760534656e+01,0.000000000000000000e+00
8.340847292292554016e+01,8.915145312537691780e+01,3.855526029709125169e+00,0.000000000000000000e+00
5.611367330369504458e+01,8.498384857926994584e+01,5.947514250509369305e+01,0.000000000000000000e+00
5.529916895935499355e+01,7.956846080229452411e+01,3.664678070063975213e+01,0.000000000000000000e+00
7.055298984204634394e+01,8.785985204517426439e+01,5.184677642141490139e+01,0.000000000000000000e+00
4.143075097747362179e+01,7.541748010593046558e+01,5.795555144738969489e+01,0.000000000000000000e+00
7.115914455569478037e+01,8.800124004811019063e+01,5.255597585047232911e+01,0.000000000000000000e+00
7.416924696689827101e+01,4.208447284611418837e+01,4.600746439927154086e+01,0.000000000000000000e+00
5.001696321084619257e+01,1.615009123194428469e+02,4.387518700730939258e+01,0.000000000000000000e+00
3.452057227832760589e+01,4.511387202416721465e+01,5.254581347001546021e+01,0.000000000000000000e+00
1.025394318775151703e+02,1.038548915967469952e+02,2.664645411342706893e+01,0.000000000000000000e+00
2.775777765443511669e+01,5.880866220336749706e+01,5.584277920606893986e+01,0.000000000000000000e+00
4.084611762922109790e+01,5.067257547544815566e+01,2.740703010308423870e+01,0.000000000000000000e+00
7.980296169609704293e+01,7.898484718378207958e+01,6.289942511871764452e+01,0.000000000000000000e+00
7.160062062280096029e+01,4.532588349113998305e+01,2.438075853531594106e+01,0.000000000000000000e+00
7.143250841596909595e+01,3.681489397276467912e+01,3.221858852408053053e+01,0.000000000000000000e+00
7.804512244190421200e+01,1.068210552539434843e+02,8.713566032901323410e+01,0.000000000000000000e+00
6.651033782651921911e+01,2.388470781912672436e+01,8.135238124958793549e+01,0.000000000000000000e+00
6.133628536324634695e+01,6.303194560021709236e+01,8.673125597265358522e+01,0.000000000000000000e+00
3.756161467348473337e+01,8.697199575816469519e+01,5.931932538543247801e+01,0.000000000000000000e+00
5.417418440950011416e+01,5.325537273638472868e+01,2.788570994676458881e+01,0.000000000000000000e+00
7.387763018681215499e+01,3.111722248770547594e+01,8.724410799258069460e+01,0.000000000000000000e+00
4.028050228265593802e+01,3.332412772991531824e+01,3.683861496503858035e+01,0.000000000000000000e+00
4.416193278902194663e+01,2.745253317616418798e+01,9.438002611172944967e+01,0.000000000000000000e+00
7.304339034798809394e+01,7.135638520556969411e+01,2.765917513836460628e+01,0.000000000000000000e+00
3.906319990634869299e+01,2.430455381424402361e+01,4.215318932265634544e+01,0.000000000000000000e+00
3.893675868123570183e+01,2.718354817630937958e+01,3.758650746385902153e+01,0.000000000000000000e+00
4.211056551353922117e+01,6.439696400411919797e+01,7.383100285388653106e+01,0.000000000000000000e+00
2.406875481155078944e+01,3.022574302883043629e+01,2.379071196195044635e+01,0.000000000000000000e+00
6.937633112287808501e+01,4.672741868808363819e+01,7.140156236842942405e+01,0.000000000000000000e+00
8.495976577982396805e+01,3.366714546512935158e+01,7.227645573491345488e+01,0.000000000000000000e+00
4.087758906240282641e+01,6.848970545634750806e+01,6.713762950239357963e+01,0.000000000000000000e+00
9.132194575526436608e+01,4.841769573936059601e+01,8.333536502599957885e+01,0.000000000000000000e+00
1.003550675723992072e+02,2.580161179755284451e+01,3.374965944636046089e+01,0.000000000000000000e+00
5.399812822037290516e+01,5.924437186330733596e+01,8.821023098850864130e+01,0.000000000000000000e+00
5.998903181439343513e+01,3.207307341416603208e+01,3.020409361196188058e+01,0.000000000000000000e+00
5.345248949433464958e+01,6.861150558942209443e+01,4.545320382258471170e+01,0.000000000000000000e+00
9.444470446583673606e+01,1.451668161843977600e+01,5.000807266550235397e+01,0.000000000000000000e+00
4.250060845066552417e+01,4.465389614771721227e+01,7.159534723319093530e+01,0.000000000000000000e+00
6.742923713040389089e+01,8.363297313944684674e+01,4.466693925866553627e+01,0.000000000000000000e+00
4.643841887449197969e+01,3.465421914113306912e+01,3.722862331678743431e+01,0.000000000000000000e+00
6.176119805590458611e+01,3.384887990991844475e+01,4.895086440697061647e+01,0.000000000000000000e+00
6.245121599489052500e+01,6.443940364469806070e+01,7.770435710815976904e+01,0.000000000000000000e+00
8.983559565735518504e+01,2.644087404713425116e+01,6.718237809337536248e+01,0.000000000000000000e+00
2.719911496058478662e+01,7.426595166721571672e+01,3.614193298401626464e+01,0.000000000000000000e+00
5.751522458229790402e+01,8.981627212557646089e+01,7.581281341792829664e+01,0.000000000000000000e+00
4.671127911528130028e+01,5.661239106908801944e+01,2.858877931128967731e+01,0.000000000000000000e+00
7.253003043490832624e+01,3.492286773787752452e+01,5.943756430716618411e+01,0.000000000000000000e+00
2.613908653696471873e+01,3.433644667971762487e+01,6.553121140597178851e+01,0.000000000000000000e+00
8.766209793898387659e+01,4.403403985623122452e+01,4.743973658197131726e+01,0.000000000000000000e+00
2.705951595829893108e+01,7.459632872095259870e+01,5.835142675907825804e+01,0.000000000000000000e+00
5.304301161706945322e+01,4.784761848918873284e+01,3.340219620528537803e+01,0.000000000000000000e+00
8.769278666840155267e+01,2.764753958986747762e+01,6.015856078503618676e+01,0.000000000000000000e+00
3.669646609102671420e+01,-2.279980023882079365e+01,5.933609203262984266e+01,0.000000000000000000e+00
2.491557445981169394e+01,5.196710674081151637e+01,3.339521390426050118e+01,0.000000000000000000e+00
1.892824945929711333e+01,4.533999975726744935e+01,1.671237281946086028e+01,0.000000000000000000e+00
8.953680361448343206e+01,3.100978930616153662e+01,6.141847938701648246e+01,0.000000000000000000e+00
7.989358487773746731e+01,3.013451495755908027e+01,8.211540438034134581e+01,0.000000000000000000e+00
8.187698064814449594e+01,9.193455653044830456e+01,2.240463626963595800e+01,0.000000000000000000e+00
4.118284821158066222e+01,2.605581372114852456e+01,4.809552152614032394e+01,0.000000000000000000e+00
